Date,Close,High,Low,Open,Volume
2019-07-22,25.086801528930664,25.2342464049709,25.04467327361301,25.135949820944077,2392200
2019-07-23,24.869142532348633,25.142972170359446,24.855102459161305,25.142972170359446,1753400
2019-07-24,24.56723403930664,24.88318659186805,24.50404299311813,24.855103765636265,1621200
2019-07-25,23.56319808959961,24.637443108615308,23.47894158264789,24.637443108615308,5906700
2019-07-26,23.59128189086914,23.872131568914668,23.54213359896833,23.69660118973147,3354300
2019-07-29,23.43681526184082,23.7246849554808,23.38766697353991,23.7246849554808,3511900
2019-07-30,23.401710510253906,23.53511262892546,23.26830571320143,23.443836085423385,2708600
2019-07-31,23.443836212158203,23.759791419541926,23.296391341506112,23.556175543852312,2374000
2019-08-01,23.619367599487305,23.780855228332662,23.05767091689887,23.422774430176617,3482700
2019-08-02,23.521068572998047,23.872129297968165,23.436814748951836,23.66851343467411,2807800
2019-08-05,23.120861053466797,23.338519681217218,22.875119601475152,23.240220422039613,5449700
2019-08-06,23.001501083374023,23.387670083344663,22.79788786693091,23.205116978198326,4462300
2019-08-07,23.535114288330078,23.605325370816907,22.62937686099199,22.861078254284525,4607200
2019-08-08,23.830005645751953,23.914262164439762,23.394691012723438,23.661497965138917,3274600
2019-08-09,23.73872947692871,23.970428185004494,23.647452929683812,23.82298330910345,2520400
2019-08-12,23.661495208740234,23.851068336131924,23.57021866331883,23.80192004514678,2021800
2019-08-13,24.131914138793945,24.188085141934913,23.500006423743123,23.54915471230105,3037000
2019-08-14,23.3810977935791,24.08053477466829,23.295453504651327,23.78791429179745,2305100
2019-08-15,23.609481811523438,23.7308109667697,23.26689928740897,23.338271781008753,2097500
2019-08-16,23.994884490966797,24.016297602215772,23.702264048000707,23.795046936526294,2437100
2019-08-19,24.05911636352539,24.308916008226653,24.044841864749696,24.166173743051967,4217100
2019-08-20,23.78791046142578,24.116215784936983,23.723676574427294,23.966337622801316,3048000
2019-08-21,24.159034729003906,24.28036660528037,23.902101923078035,23.902101923078035,3001800
2019-08-22,23.83072853088379,24.251816692803942,23.795043647178442,24.123348933399004,5500200
2019-08-23,23.274038314819336,23.83073016195488,23.19552993174488,23.67371339580596,3948800
2019-08-26,23.473875045776367,23.60948142007647,23.40964116389269,23.495285432210196,2747600
2019-08-27,23.481016159057617,23.666579213954343,23.38823327031801,23.502426547773492,2311300
2019-08-28,23.55952262878418,23.759362913084345,23.466742459462495,23.55952262878418,3517300
2019-08-29,23.780771255493164,23.85214102922523,23.6451675963693,23.7522222569674,2755600
2019-08-30,23.880687713623047,24.030565857486042,23.787907561278576,23.902100821733537,2667800
2019-09-03,23.887828826904297,24.044842874868547,23.616618783937145,23.752222444129536,8815100
2019-09-04,24.0234317779541,24.273228703193322,24.002021390814253,24.0519807758621,5509500
2019-09-05,24.316051483154297,24.473068244436703,24.166173332429565,24.166173332429565,3166400
2019-09-06,24.50875473022461,24.565850005504064,24.294642683407467,24.33032757077993,3029100
2019-09-09,24.55158042907715,24.658635100789386,24.45165892386337,24.62295021021864,2500100
2019-09-10,24.779964447021484,24.865608720098642,24.530164793554786,24.580124179731655,2153300
2019-09-11,24.815654754638672,24.944122553608008,24.71573596045873,24.84420375942807,1991400
2019-09-12,24.765697479248047,24.92271157387537,24.594406158419932,24.765697479248047,1831300
2019-09-13,24.908432006835938,25.065446052383006,24.765689737862147,24.81564912361562,1780300
2019-09-16,25.093994140625,25.393753166857007,25.04403475668337,25.28669578836367,2611200
2019-09-17,25.15823745727539,25.215335473238245,25.029769643942217,25.065454542627375,1994800
2019-09-18,25.115407943725586,25.40089251015397,25.115407943725586,25.2438757263601,3038900
2019-09-19,25.122547149658203,25.379482721005836,25.03690286673655,25.322384717336288,2189800
2019-09-20,25.22246551513672,25.350933298679664,25.122546732955016,25.193916513775484,3976000
2019-09-23,25.08685874938965,25.265285902023766,25.00835036661747,25.229598293431113,2230400
2019-09-24,25.243871688842773,25.379478061369475,25.143952923348678,25.186776418238505,2909700
2019-09-25,25.201047897338867,25.258143161102872,25.05116704447194,25.193909287754717,2181300
2019-09-26,25.50081443786621,25.543637944888722,25.17250905177576,25.193919443995547,2177600
2019-09-27,25.72919464111328,25.73633325180252,25.45798460914977,25.579316487626446,3685300
2019-09-30,25.036901473999023,25.77915642233477,25.008352473752357,25.686376255406874,5205000
2019-10-01,25.079721450805664,25.17964022589534,24.765690625869194,25.029762063260826,2619200
2019-10-02,24.366012573242188,24.98693832871947,24.358876684766944,24.958392052236103,8913800
2019-10-03,24.523029327392578,24.572988714429542,24.116215620044507,24.344602167237024,3829900
2019-10-04,24.83705711364746,24.86560610920298,24.580121598811946,24.587260208991857,2392300
2019-10-07,24.83705711364746,24.908429602536252,24.62294509214522,24.779961845118496,1448500
2019-10-08,24.822784423828125,24.915567304850327,24.658631771301007,24.672906270118443,2634000
2019-10-09,25.10112762451172,25.122540731708813,24.865605225999413,24.88701561061454,2459200
2019-10-10,25.450849533081055,25.515083418422336,25.193913991715934,25.265286487974215,3056700
2019-10-11,25.6292781829834,25.85052885040034,25.615003682900124,25.72919696098379,2464600
2019-10-14,25.42230224609375,25.593593526063195,25.308108966974967,25.536495525212537,1236500
2019-10-15,25.472265243530273,25.600733041058362,25.279563547238133,25.400895454940407,3888000
2019-10-16,25.46512222290039,25.572179598389646,25.415162840360647,25.429437338598024,2796000
2019-10-17,25.507953643798828,25.593597937253524,25.350936836979383,25.550774429234675,2101900
2019-10-18,25.772016525268555,25.879071175669683,25.5150810081745,25.55790450188421,5128900
2019-10-21,25.843387603759766,25.879072489037824,25.75060744655326,25.79342821985404,4719000
2019-10-22,25.886215209960938,26.114601779103328,25.850530319016688,25.9147642117494,4221400
2019-10-23,26.09319305419922,26.185973232058533,25.900491363703754,25.91476586550892,2699600
2019-10-24,26.114604949951172,26.178838850483196,25.936177750982548,26.1502898452283,1643900
2019-10-25,26.036090850830078,26.071775738300357,25.971856964350614,25.97899557539411,1848100
2019-10-28,26.150285720825195,26.28589211310673,26.086051830424093,26.086051830424093,2933700
2019-10-29,26.000402450561523,26.14314470373977,25.95044307033644,26.10032121101169,2029400
2019-10-30,26.000402450561523,26.043225943289606,25.843385699807243,26.043225943289606,2031300
2019-10-31,25.98613166809082,26.021816555841564,25.82197900637147,26.007542056224782,2112400
2019-11-01,26.31443977355957,26.31443977355957,26.036093808060944,26.043232419915253,1996800
2019-11-04,26.321577072143555,26.428631741372566,26.20024517991826,26.342987461472845,6333400
2019-11-05,26.35011863708496,26.521409888827737,26.15028111220346,26.364393134945367,3707000
2019-11-06,26.34299087524414,26.514282179823688,26.271621086509366,26.34299087524414,4267900
2019-11-07,26.214515686035156,26.46431532133944,26.171692191319014,26.457176710929005,2672400
2019-11-08,26.742664337158203,27.03528477858936,26.221657342540897,26.30016300810038,5525500
2019-11-11,26.94963836669922,27.04955986815607,26.771211197971493,26.799760198387737,3195800
2019-11-12,27.306493759155273,27.36359176219377,26.963913908672193,26.999601521862573,6254100
2019-11-13,27.64192771911621,27.67047671030583,27.227978237193316,27.292212106079138,4450100
2019-11-14,27.313907623291016,27.654243395172816,27.140116969448755,27.654243395172816,4007200
2019-11-15,27.647003173828125,27.668725969527507,27.26321905082592,27.350112995932157,2250800
2019-11-18,27.560115814208984,27.683215368998386,27.49494464922948,27.632526992048707,6972300
2019-11-19,27.241487503051758,27.51665482474548,27.060456879204747,27.509414815207165,3577000
2019-11-20,27.30666160583496,27.32114438879369,27.017014233585538,27.132873734946987,2728200
2019-11-21,27.342872619628906,27.350115393702808,27.16908471418053,27.313909810260146,2293900
2019-11-22,27.089426040649414,27.40803898651514,27.074943257340728,27.35735062608897,2627000
2019-11-25,27.35735321044922,27.437007145017414,27.118394169053357,27.212530888298385,2525600
2019-11-26,27.313907623291016,27.40804158024304,27.248736473388757,27.335630419155525,2027800
2019-11-27,27.48045539855957,27.48045539855957,27.14735963913672,27.33563031462959,2176400
2019-11-29,27.516666412353516,27.531149199837127,27.350118499755855,27.494943612282725,970600
2019-12-02,27.39356231689453,27.5166618466159,27.154600506528848,27.465973479988417,2141700
2019-12-03,27.49493980407715,27.523902612723592,27.190806833663935,27.277700784221047,2534900
2019-12-04,27.704936981201172,27.79907371820135,27.618043019059833,27.654248606426286,4817400
2019-12-05,27.85700035095215,27.885963158763573,27.69045246622403,27.791829199336032,2275500
2019-12-06,27.885963439941406,28.038031303451532,27.791829479564697,27.806312264770845,2366600
2019-12-09,28.095956802368164,28.16837072097708,27.878720571158507,27.893203354880292,5405800
2019-12-10,28.030784606933594,28.421811465850922,28.00906181331878,28.110438533265842,6797800
2019-12-11,27.98734474182129,28.168375425112995,27.914930811119202,28.117687054776038,2748800
2019-12-12,27.704936981201172,27.99458720475129,27.69045695610199,27.885967680342684,2469800
2019-12-13,27.74113655090332,27.762859343986154,27.502174777758654,27.71941099551211,3082700
2019-12-16,27.972858428955078,28.139406305108558,27.856998916747933,27.922170065008743,3302500
2019-12-17,27.900447845458984,28.132166897596697,27.878725047542634,28.02355014570595,3090500
2019-12-18,28.291473388671875,28.38561011218888,28.016305991942325,28.05251433643192,3686900
2019-12-19,28.320438385009766,28.363883977822045,28.182853308280748,28.255267233482545,2517800
2019-12-20,28.544912338256836,28.602843473732005,28.248022174718038,28.269747731675515,2772500
2019-12-23,28.65353012084961,28.66801290385143,28.458016693787684,28.58111896814893,1841000
2019-12-24,28.646297454833984,28.67526026595469,28.5159551367089,28.631814668119073,939000
2019-12-26,28.725940704345703,28.83456019355284,28.59560118452884,28.64628954287661,855700
2019-12-27,28.66802215576172,28.863535645920894,28.61009100505857,28.798364482534502,1366700
2019-12-30,28.639055252075195,28.71870919944287,28.52319571835199,28.696986400091387,2332900
2019-12-31,28.798355102539062,28.834560678781255,28.624564469344765,28.63904725230332,1876600
2020-01-02,28.754911422729492,28.943184869453166,28.646294676366313,28.82008257547094,2094200
2020-01-03,28.704221725463867,28.78387565982523,28.55215663021511,28.747670079381535,1824700
2020-01-06,28.972143173217773,29.01559152239307,28.711461365091264,28.747666941583134,2216800
2020-01-07,28.77663230895996,28.914214603602247,28.646290024642678,28.87076625472702,4846400
2020-01-08,28.899734497070312,28.964905645264505,28.68973826818807,28.733186621087082,2442800
2020-01-09,28.849048614501953,28.878014185592644,28.54491564266749,28.878014185592644,3075300
2020-01-10,28.921457290649414,28.964905643545848,28.72594384607844,28.84904613146401,2724500
2020-01-13,29.16042137145996,29.16766138302195,28.71870608383895,28.94318511458489,2852700
2020-01-14,29.131460189819336,29.254562503391938,29.00836063855602,29.247319728429808,1971200
2020-01-15,29.109737396240234,29.276285310386726,29.022843432839736,29.167665784404132,2580000
2020-01-16,29.319726943969727,29.355932523551157,29.131453510452427,29.167659090033858,2532100
2020-01-17,29.341449737548828,29.442826465294402,29.25455579409672,29.33420696424777,1851000
2020-01-21,29.50076675415039,29.623866315369582,29.435595585766844,29.44283559900523,5723100
2020-01-22,29.573165893554688,29.652819818289377,29.392135250906165,29.53696031748666,2820500
2020-01-23,29.689027786254883,29.739716149295507,29.406620402940373,29.57316827611794,2566600
2020-01-24,29.725231170654297,29.804885095925535,29.61661444171858,29.754196736627186,2537500
2020-01-27,29.565933227539062,29.602138812600675,29.326971393976088,29.355936966949006,2361100
2020-01-28,29.754196166992188,29.775918959901773,29.587648309299198,29.645576677827545,2440000
2020-01-29,29.78316879272461,29.85557996112772,29.674549277810932,29.78316879272461,1890300
2020-01-30,29.87729835510254,29.87729835510254,29.34868916921461,29.674544903613636,2676400
2020-01-31,29.45006561279297,29.703510187034407,29.305243298721948,29.652821824647834,4494900
2020-02-03,29.73972511291504,29.870067446393147,29.38490646468754,29.421112054584913,6058500
2020-02-04,29.86281967163086,30.33349774258073,29.783165737173984,29.94247084377901,8601100
2020-02-05,30.282814025878906,30.32626238651804,30.043854948136552,30.101783333346244,3757800
2020-02-06,30.492809295654297,30.565220465377276,30.24660745136348,30.290055810582707,5705800
2020-02-07,30.543489456176758,30.84037959192503,30.319010470685793,30.36969882832757,7870200
2020-02-10,30.83314323425293,30.840383245212973,30.529010290066978,30.55797585852443,6112200
2020-02-11,30.97072982788086,31.245897241697588,30.920041457218442,30.99245262607646,3259200
2020-02-12,31.180721282958984,31.20968408865649,30.927276706368417,31.1589957258001,3149800
2020-02-13,30.865604400634766,31.218185928996338,30.821530658813728,31.078623282999747,3550500
2020-02-14,30.997819900512695,31.03454661419861,30.322036600003564,30.490981724613686,4147800
2020-02-18,30.527708053588867,30.82887155768482,30.322033434694507,30.615852717647396,5690800
2020-02-19,30.828872680664062,30.880290636743528,30.542400410487488,30.57178009819829,3643100
2020-02-20,30.674623489379883,30.909680662856594,30.549752080474857,30.8215331720269,2777300
2020-02-21,30.755420684814453,30.90967737633023,30.446912905920573,30.483639622160013,2224600
2020-02-24,29.99883460998535,30.086979274469588,29.403851820062947,29.851924967799384,5013100
2020-02-25,29.286325454711914,30.233889730134987,29.183489543035318,30.072288839175517,5178900
2020-02-26,28.80887222290039,29.352434263671114,28.669306800000243,28.801525199553858,6319300
2020-02-27,27.66298484802246,28.111058074517686,27.236949893073277,28.081675580502196,9300200
2020-02-28,27.494041442871094,27.50138566580328,26.05433277022572,26.80356960241522,9498200
2020-03-02,28.059640884399414,28.111058849309266,27.20022112420673,27.707059352702316,6644000
2020-03-03,27.787857055664062,28.59585596871813,27.707056603944928,28.37549288352781,6161000
2020-03-04,28.522403717041016,28.6252396408987,28.155130959224277,28.338767338132648,4073700
2020-03-05,28.272661209106445,28.470986054108547,27.802549674158616,27.986186073068694,4512900
2020-03-06,27.927419662475586,28.015564336053842,27.192874177829946,27.545455674211613,6471400
2020-03-09,22.94719696044922,24.643996355835867,19.832724791020464,24.00494267492652,9757400
2020-03-10,23.74785614013672,24.666037967972468,21.88945421519054,24.63665547698527,9997300
2020-03-11,22.910472869873047,23.5935989582865,22.712145263059018,23.08676360891854,8807900
2020-03-12,19.06879997253418,21.331201394056183,18.797018929738154,21.02269223666994,10726800
2020-03-13,22.719491958618164,22.75621867226595,18.885163649934118,21.492800948922216,9964700
2020-03-16,20.060436248779297,21.485454842594848,18.965963674494308,19.2230548673476,6878400
2020-03-17,19.693164825439453,22.22000178427097,19.47280173179432,20.25876520710551,8159000
2020-03-18,17.57032585144043,19.178980653927482,16.578689290974875,18.385671685761867,9806500
2020-03-19,18.246110916137695,18.679492887092927,16.777019869112337,17.496874145906506,8099400
2020-03-20,18.82640266418457,20.486475848861417,18.561967207171676,18.833748288134167,9287700
2020-03-23,17.4381103515625,19.083492136433236,17.15163804914886,18.451783946468947,11320300
2020-03-24,19.77396011352539,19.86210616857241,18.50319704340478,18.50319704340478,11207100
2020-03-25,20.963930130004883,22.521165871351247,19.832729339618982,20.383638487941734,11164300
2020-03-26,21.845382690429688,22.51381897381715,21.04472799476175,21.287127950264516,8738000
2020-03-27,20.37628936767578,21.206326459949725,20.26610783712667,21.15490710472824,6093500
2020-03-30,20.71418571472168,20.758258056802887,19.406694090680183,20.126548415822743,5628300
2020-03-31,21.36792755126953,21.426691132049573,20.42036323502777,21.16959994074903,8370200
2020-04-01,19.986984252929688,20.736221069293173,19.75927551890982,20.552584677108072,6441600
2020-04-02,20.192651748657227,21.49279737019835,20.133888175984787,20.58196129325846,10258200
2020-04-03,20.530548095703125,20.7582568174006,20.111855967309538,20.596657305395038,7078600
2020-04-06,21.044727325439453,21.566255334954906,20.83170986878924,21.566255334954906,6060900
2020-04-07,20.684803009033203,21.98494899600503,20.63338504362208,21.98494899600503,7134900
2020-04-08,20.831714630126953,21.081460257788375,20.633386972683834,20.80967775673285,5947200
2020-04-09,21.081457138061523,21.50014786334756,20.83171154735855,21.17694743990235,9870700
2020-04-13,21.081457138061523,21.536874579201477,20.802329053847895,21.41200178384999,6217000
2020-04-14,21.676437377929688,21.71316409167693,21.103491396646174,21.265092299616416,6469400
2020-04-15,20.846403121948242,21.110839981337257,20.65542250242786,21.081458886424322,4304700
2020-04-16,20.93454933166504,21.279785254867438,20.80967652522425,20.86109449239966,5667400
2020-04-17,21.595638275146484,21.63236639222181,21.15491067748341,21.301820343715907,5829800
2020-04-20,21.536876678466797,22.12451399664911,20.79498545742114,20.956586385412685,8263200
2020-04-21,20.662765502929688,21.07411201565086,20.655421280411844,20.839057666115583,6291600
2020-04-22,21.044727325439453,21.213672446409326,20.794981754860384,21.213672446409326,4562100
2020-04-23,21.206327438354492,21.389963798086907,20.993308588568453,21.301817728960284,5068400
2020-04-24,21.456071853637695,21.55890916901332,21.184290822582863,21.309163604726347,2884500
2020-04-27,21.78662109375,21.83803905853959,21.24305755006307,21.44873081025588,2856600
2020-04-28,22.32283592224121,22.572581488947005,21.904145237185695,22.175927671907036,4171000
2020-04-29,23.483417510986328,23.637672783885275,22.785600174735105,22.785600174735105,3964400
2020-04-30,22.535858154296875,23.439348862835484,22.484440188921674,23.387930897460283,4055100
2020-05-01,21.933530807495117,22.337530303931306,21.852730347794093,22.036366737271354,3357000
2020-05-04,22.11716651916504,22.242039316224076,21.654402047285014,21.757239374944145,3743900
2020-05-05,22.48443603515625,22.866398593537482,22.344872011324792,22.638689902785057,3234200
2020-05-06,22.462400436401367,22.69010914001292,22.352218896010896,22.47709168206258,4712800
2020-05-07,23.409963607788086,23.902109104814492,23.09410884687102,23.138181180639794,8451400
2020-05-08,23.534833908081055,23.90945080719816,23.402615519670743,23.784579441515177,5744400
2020-05-11,24.1959285736084,24.276729029652184,23.307129161264374,23.37323837056667,6525900
2020-05-12,23.674400329589844,24.51178172299189,23.667056107747992,24.240000681745475,8124800
2020-05-13,22.94719696044922,23.850688821270506,22.72683391207374,23.67439670132921,4229300
