Date,Close,High,Low,Open,Volume
2019-07-22,52.654048919677734,53.09283574098201,52.608342976207695,52.91000847996189,8761700
2019-07-23,52.516937255859375,53.1476877189452,52.516937255859375,53.074558898234265,8141100
2019-07-24,53.120262145996094,53.22081732060839,52.45294556291653,52.51693458546251,10778700
2019-07-25,53.28480529785156,53.59561061003778,53.09283823397952,53.35793411340943,8175900
2019-07-26,53.47677230834961,53.613893632201425,53.2025331477861,53.330511190239726,6057200
2019-07-29,53.07455825805664,53.741874867019035,52.836881747547096,53.741874867019035,7439300
2019-07-30,52.55350112915039,53.15682869417989,52.49865190064217,52.800313939586815,6367200
2019-07-31,51.46568298339844,52.910014678819174,50.84407231538703,52.910014678819174,11966700
2019-08-01,51.08174514770508,51.96845164986008,50.75265676045575,51.465679274735876,10215200
2019-08-02,51.04518508911133,51.365130233158574,50.277313256257415,51.365130233158574,12644400
2019-08-05,49.143775939941406,50.368713985221994,49.07978692532628,50.368713985221994,16204600
2019-08-06,49.32661056518555,49.77453722159971,49.00666544427563,49.54600399605255,13149500
2019-08-07,48.75984573364258,49.4271622871343,48.4216175598761,48.5678786745162,16344100
2019-08-08,49.95735549926758,50.048767378161784,49.107211774420776,49.107211774420776,12460700
2019-08-09,49.27176284790039,49.792818302291614,48.92439138259286,49.58256816167236,8471300
2019-08-12,48.677574157714844,49.17120673256585,48.44904094570679,49.07065156133989,6580100
2019-08-13,49.33574676513672,49.5825630317554,48.449036861411074,48.57701489140451,11014800
2019-08-14,47.827430725097656,48.78726952603111,47.75430190996392,48.76898645046265,12489200
2019-08-15,48.074241638183594,48.19307987251827,47.49833702717371,48.129090858754914,11257000
2019-08-16,48.98838424682617,49.08893942786637,48.45818546939255,48.613589882038426,9913100
2019-08-19,49.24434280395508,49.70140929532648,49.143787617910874,49.56429144019941,8273100
2019-08-20,48.43075942993164,49.216914262498726,48.3576306130469,48.92439202067937,7577800
2019-08-21,48.66843032836914,49.29918068584403,48.60443782614377,48.933526182092336,6113100
2019-08-22,48.62273025512695,49.10722308888601,48.348491068119074,48.9792450340917,6744900
2019-08-23,47.15097427368164,48.74156348652387,46.849308758094956,48.50389047887323,11374500
2019-08-26,47.65374755859375,47.827431548775124,47.37950839462415,47.66288735296533,8582300
2019-08-27,47.891422271728516,48.101672421143874,47.73602135191119,47.93712821949007,13853100
2019-08-28,47.48920440673828,47.71773762959348,47.1875388787421,47.71773762959348,7499000
2019-08-29,47.6811637878418,48.27535146630125,47.61717477473259,48.129090366745956,6858000
2019-08-30,47.58976364135742,48.03768684355553,47.30638116547865,47.99198089251457,7920000
2019-09-03,47.434349060058594,47.53490422308826,47.12354377757589,47.48005500130668,10128000
2019-09-04,48.4216194152832,48.5678805355277,47.736019760298326,47.854854523088115,10558300
2019-09-05,49.2169189453125,49.664845632233366,49.02495185969235,49.116363761280844,10414500
2019-09-06,48.59531021118164,49.49116013402751,48.57702713269818,49.454593977060576,11636100
2019-09-09,49.8568000793457,49.984778103983864,48.86039526119765,49.01579615193266,17803800
2019-09-10,50.70695495605469,50.70695495605469,49.491156480218535,49.85681104861116,19976400
2019-09-11,51.456539154052734,51.456539154052734,50.423568053326505,50.52412322514146,16749400
2019-09-12,49.26262283325195,50.16761596450005,48.357633189144224,49.67398334745563,28184400
2019-09-13,49.1346435546875,50.021353586815124,48.75070940911077,49.363176780523254,14736700
2019-09-16,48.5770149230957,48.97009229384043,48.25706984790338,48.814691396501246,15204200
2019-09-17,48.330204010009766,48.631869531870244,47.85485449768246,48.61358645595686,11111400
2019-09-18,48.04682540893555,48.302781499348214,47.40693169576368,48.284498423298714,8911800
2019-09-19,48.78726577758789,49.06150491576412,47.89141606640428,47.89141606640428,14855000
2019-09-20,48.87868881225586,49.59171138073917,48.83297937610969,49.09807876233978,59517000
2019-09-23,49.38145065307617,49.518568470736724,48.50388406634595,48.6044357377745,13863100
2019-09-24,48.76898956298828,49.811104014059495,48.558739411242605,49.4911554019019,15354800
2019-09-25,49.2169189453125,49.317474129344156,48.34849193165974,48.73242959004055,11607200
2019-09-26,49.32661056518555,49.66484224973635,48.87868739591167,49.46373189536996,13324300
2019-09-27,49.44545364379883,49.91165993506612,49.015810021960284,49.53686554808163,12391100
2019-09-30,50.304725646972656,50.53325884142503,49.40887594317611,49.59170319616597,17445100
2019-10-01,49.18034362792969,50.86234810865428,49.13463768565008,50.31386982701925,16443200
2019-10-02,48.58616256713867,48.96095689765563,48.156519010031396,48.90610767106531,15923700
2019-10-03,49.23520278930664,49.253485867336984,48.39419863561376,48.503897103795815,11268500
2019-10-04,50.4052848815918,50.441851032571094,49.21691287188535,49.363173988662446,13659500
2019-10-07,50.094486236572266,50.60640195696185,50.04878028533797,50.341302557806145,12352100
2019-10-08,49.40887451171875,50.01220198810803,49.152918457232296,49.628267906378355,14771500
2019-10-09,50.06999588012695,50.49237519026604,49.638439512821144,49.721078562338185,12803100
2019-10-10,50.95147705078125,51.05247721369194,49.904714654906655,49.99653776122549,13789000
2019-10-11,52.236968994140625,52.64098365639543,51.15348085886461,51.34630412801712,18675200
2019-10-14,51.842140197753906,52.53079775671247,51.796230394362034,52.18188044877943,11079600
2019-10-15,51.74113845825195,52.17269833215534,51.74113845825195,51.998239671682754,9150100
2019-10-16,51.3095817565918,51.42894654855469,51.0065707400085,51.226942706859404,8912300
2019-10-17,50.556644439697266,51.64013253231553,50.49237001917697,51.42894114752801,9917700
2019-10-18,50.08835220336914,50.74028042893317,49.74861550173187,50.45563758540991,12562900
